# Freq,Power
1.008216432865731418e+08,-9.999191147919390232e+01
1.008416833667334616e+08,-9.999120679140327184e+01
1.008617234468937814e+08,-9.999044454811689775e+01
1.008817635270541012e+08,-9.998962039875954133e+01
1.009018036072144359e+08,-9.998872969435979030e+01
1.009218436873747557e+08,-9.998776746960065509e+01
1.009418837675350755e+08,-9.998672842398818261e+01
1.009619238476953954e+08,-9.998560690210965163e+01
1.009819639278557152e+08,-9.998439687295322642e+01
1.010020040080160350e+08,-9.998309190826124393e+01
1.010220440881763548e+08,-9.998168515988975003e+01
1.010420841683366746e+08,-9.998016933614765378e+01
1.010621242484969944e+08,-9.997853667708946546e+01
1.010821643286573142e+08,-9.997677892873642236e+01
1.011022044088176340e+08,-9.997488731620222779e+01
1.011222444889779538e+08,-9.997285251570019682e+01
1.011422845691382736e+08,-9.997066462541083354e+01
1.011623246492985934e+08,-9.996831313518958950e+01
1.011823647294589132e+08,-9.996578689509699700e+01
1.012024048096192330e+08,-9.996307408273500528e+01
1.012224448897795528e+08,-9.996016216937563570e+01
1.012424849699398726e+08,-9.995703788487051611e+01
1.012625250501002073e+08,-9.995368718133232733e+01
1.012825651302605271e+08,-9.995009519558259115e+01
1.013026052104208469e+08,-9.994624621036247447e+01
1.013226452905811667e+08,-9.994212361430766123e+01
1.013426853707414865e+08,-9.993770986069137052e+01
1.013627254509018064e+08,-9.993298642494349338e+01
1.013827655310621262e+08,-9.992793376095856672e+01
1.014028056112224460e+08,-9.992253125620923981e+01
1.014228456913827658e+08,-9.991675718568664877e+01
1.014428857715430856e+08,-9.991058866469479938e+01
1.014629258517034054e+08,-9.990400160053049206e+01
1.014829659318637252e+08,-9.989697064308676033e+01
1.015030060120240450e+08,-9.988946913442319442e+01
1.015230460921843648e+08,-9.988146905735304415e+01
1.015430861723446846e+08,-9.987294098310330526e+01
1.015631262525050044e+08,-9.986385401811109830e+01
1.015831663326653242e+08,-9.985417575002639978e+01
1.016032064128256440e+08,-9.984387219299868832e+01
1.016232464929859787e+08,-9.983290773233295567e+01
1.016432865731462985e+08,-9.982124506860803592e+01
1.016633266533066183e+08,-9.980884516135864715e+01
1.016833667334669381e+08,-9.979566717243082508e+01
1.017034068136272579e+08,-9.978166840912923874e+01
1.017234468937875777e+08,-9.976680426728337636e+01
1.017434869739478976e+08,-9.975102817436892622e+01
1.017635270541082174e+08,-9.973429153282981474e+01
1.017835671342685372e+08,-9.971654366375555867e+01
1.018036072144288570e+08,-9.969773175107823704e+01
1.018236472945891768e+08,-9.967780078646279662e+01
1.018436873747494966e+08,-9.965669351507426654e+01
1.018637274549098164e+08,-9.963435038241482289e+01
1.018837675350701362e+08,-9.961070948243349221e+01
1.019038076152304560e+08,-9.958570650712098882e+01
1.019238476953907758e+08,-9.955927469781144623e+01
1.019438877755510956e+08,-9.953134479842255189e+01
1.019639278557114303e+08,-9.950184501087478850e+01
1.019839679358717501e+08,-9.947070095293949521e+01
1.020040080160320699e+08,-9.943783561877418720e+01
1.020240480961923897e+08,-9.940316934241261038e+01
1.020440881763527095e+08,-9.936661976448459654e+01
1.020641282565130293e+08,-9.932810180244891285e+01
1.020841683366733491e+08,-9.928752762462964654e+01
1.021042084168336689e+08,-9.924480662835337341e+01
1.021242484969939888e+08,-9.919984542249069648e+01
1.021442885771543086e+08,-9.915254781471131196e+01
1.021643286573146284e+08,-9.910281480376696095e+01
1.021843687374749482e+08,-9.905054457712046201e+01
1.022044088176352680e+08,-9.899563251424284260e+01
1.022244488977955878e+08,-9.893797119590271905e+01
1.022444889779559076e+08,-9.887745041977433402e+01
1.022645290581162274e+08,-9.881395722269041926e+01
1.022845691382765472e+08,-9.874737590986676139e+01
1.023046092184368670e+08,-9.867758809142267751e+01
1.023246492985971868e+08,-9.860447272652017148e+01
1.023446893787575215e+08,-9.852790617543953999e+01
1.023647294589178413e+08,-9.844776225990528928e+01
1.023847695390781611e+08,-9.836391233196806638e+01
1.024048096192384809e+08,-9.827622535174289453e+01
1.024248496993988007e+08,-9.818456797429234939e+01
1.024448897795591205e+08,-9.808880464593433146e+01
1.024649298597194403e+08,-9.798879771024095930e+01
1.024849699398797601e+08,-9.788440752398209099e+01
1.025050100200400800e+08,-9.777549258325107928e+01
1.025250501002003998e+08,-9.766190965999389562e+01
1.025450901803607196e+08,-9.754351394914431239e+01
1.025651302605210394e+08,-9.742015922654742610e+01
1.025851703406813592e+08,-9.729169801783238825e+01
1.026052104208416790e+08,-9.715798177837163507e+01
1.026252505010019988e+08,-9.701886108443909507e+01
1.026452905811623186e+08,-9.687418583565295194e+01
1.026653306613226384e+08,-9.672380546876064500e+01
1.026853707414829731e+08,-9.656756918279356228e+01
1.027054108216432929e+08,-9.640532617558837103e+01
1.027254509018036127e+08,-9.623692589163691480e+01
1.027454909819639325e+08,-9.606221828119574013e+01
1.027655310621242523e+08,-9.588105407054723628e+01
1.027855711422845721e+08,-9.569328504326900031e+01
1.028056112224448919e+08,-9.549876433232944350e+01
1.028256513026052117e+08,-9.529734672278797802e+01
1.028456913827655315e+08,-9.508888896483740893e+01
1.028657314629258513e+08,-9.487325009688485977e+01
1.028857715430861712e+08,-9.465029177832478524e+01
1.029058116232464910e+08,-9.441987863161450889e+01
1.029258517034068108e+08,-9.418187859321869837e+01
1.029458917835671306e+08,-9.393616327294502355e+01
1.029659318637274504e+08,-9.368260832114825121e+01
1.029859719438877702e+08,-9.342109380323510948e+01
1.030060120240480900e+08,-9.315150458085732055e+01
1.030260521042084098e+08,-9.287373069913525114e+01
1.030460921843687445e+08,-9.258766777920956770e+01
1.030661322645290643e+08,-9.229321741537587798e+01
1.030861723446893841e+08,-9.199028757600915185e+01
1.031062124248497039e+08,-9.167879300744942839e+01
1.031262525050100237e+08,-9.135865563997109007e+01
1.031462925851703435e+08,-9.102980499492220190e+01
1.031663326653306633e+08,-9.069217859207942922e+01
1.031863727454909831e+08,-9.034572235622690073e+01
1.032064128256513029e+08,-8.999039102193201245e+01
1.032264529058116227e+08,-8.962614853545667870e+01
1.032464929859719425e+08,-8.925296845271195423e+01
1.032665330661322623e+08,-8.887083433213405215e+01
1.032865731462925822e+08,-8.847974012133377641e+01
1.033066132264529020e+08,-8.807969053634747070e+01
1.033266533066132218e+08,-8.767070143229685186e+01
1.033466933867735416e+08,-8.725280016424753171e+01
1.033667334669338614e+08,-8.682602593704180549e+01
1.033867735470941961e+08,-8.639043014287005917e+01
1.034068136272545159e+08,-8.594607668534081313e+01
1.034268537074148357e+08,-8.549304228879853440e+01
1.034468937875751555e+08,-8.503141679165125311e+01
1.034669338677354753e+08,-8.456130342246282794e+01
1.034869739478957951e+08,-8.408281905758099128e+01
1.035070140280561149e+08,-8.359609445908267844e+01
1.035270541082164347e+08,-8.310127449183700321e+01
1.035470941883767545e+08,-8.259851831850744475e+01
1.035671342685370743e+08,-8.208799957134255010e+01
1.035871743486973941e+08,-8.156990649963451290e+01
1.036072144288577139e+08,-8.104444209176196523e+01
1.036272545090180337e+08,-8.051182417077305331e+01
1.036472945891783535e+08,-7.997228546250988757e+01
1.036673346693386734e+08,-7.942607363532570730e+01
1.036873747494989932e+08,-7.887345131049931979e+01
1.037074148296593130e+08,-7.831469604251034866e+01
1.037274549098196328e+08,-7.775010026840189425e+01
1.037474949899799526e+08,-7.717997122552372957e+01
1.037675350701402873e+08,-7.660463083702046561e+01
1.037875751503006071e+08,-7.602441556450681048e+01
1.038076152304609269e+08,-7.543967622744244750e+01
1.038276553106212467e+08,-7.485077778881615984e+01
1.038476953907815665e+08,-7.425809910681975623e+01
1.038677354709418863e+08,-7.366203265229081865e+01
1.038877755511022061e+08,-7.306298419179159964e+01
1.039078156312625259e+08,-7.246137243628686520e+01
1.039278557114228457e+08,-7.185762865547999922e+01
1.039478957915831655e+08,-7.125219625796624712e+01
1.039679358717434853e+08,-7.064553033746190636e+01
1.039879759519038051e+08,-7.003809718547091734e+01
1.040080160320641249e+08,-6.943037377085337880e+01
1.040280561122244447e+08,-6.882284718686423730e+01
1.040480961923847646e+08,-6.821601406633483577e+01
1.040681362725450844e+08,-6.761037996577394438e+01
1.040881763527054042e+08,-6.700645871926897712e+01
1.041082164328657389e+08,-6.640477176317062913e+01
1.041282565130260587e+08,-6.580584743264867598e+01
1.041482965931863785e+08,-6.521022023129818024e+01
1.041683366733466983e+08,-6.461843007508893777e+01
1.041883767535070181e+08,-6.403102151203111703e+01
1.042084168336673379e+08,-6.344854291903271104e+01
1.042284569138276577e+08,-6.287154567751149870e+01
1.042484969939879775e+08,-6.230058332941067079e+01
1.042685370741482973e+08,-6.173621071535019666e+01
1.042885771543086171e+08,-6.117898309672413149e+01
1.043086172344689369e+08,-6.062945526362764070e+01
1.043286573146292567e+08,-6.008818063056654779e+01
1.043486973947895765e+08,-5.955571032196517223e+01
1.043687374749498963e+08,-5.903259224954631179e+01
1.043887775551102161e+08,-5.851937018370924193e+01
1.044088176352705359e+08,-5.801658282107698739e+01
1.044288577154308558e+08,-5.752476285042384774e+01
1.044488977955911756e+08,-5.704443601922677232e+01
1.044689378757514954e+08,-5.657612020310986622e+01
1.044889779559118301e+08,-5.612032448047016686e+01
1.045090180360721499e+08,-5.567754821458660075e+01
1.045290581162324697e+08,-5.524828014551149380e+01
1.045490981963927895e+08,-5.483299749405281887e+01
1.045691382765531093e+08,-5.443216508013298238e+01
1.045891783567134291e+08,-5.404623445779922264e+01
1.046092184368737489e+08,-5.367564306913285321e+01
1.046292585170340687e+08,-5.332081341927188589e+01
1.046492985971943885e+08,-5.298215227472118727e+01
1.046693386773547083e+08,-5.266004988707678791e+01
1.046893787575150281e+08,-5.235487924423573958e+01
1.047094188376753479e+08,-5.206699535110094956e+01
1.047294589178356677e+08,-5.179673454172141334e+01
1.047494989979959875e+08,-5.154441382473262934e+01
1.047695390781563073e+08,-5.131033026387956397e+01
1.047895791583166271e+08,-5.109476039531629254e+01
1.048096192384769619e+08,-5.089795968328169806e+01
1.048296593186372817e+08,-5.072016201565178051e+01
1.048496993987976015e+08,-5.056157924076045873e+01
1.048697394789579213e+08,-5.042240074677580708e+01
1.048897795591182411e+08,-5.030279308479845213e+01
1.049098196392785609e+08,-5.020289963673292988e+01
1.049298597194388807e+08,-5.012284032885898455e+01
1.049498997995992005e+08,-5.006271139190379671e+01
1.049699398797595203e+08,-5.002258516828695178e+01
1.049899799599198401e+08,-5.000250996707874407e+01
1.050100200400801599e+08,-5.000250996707874407e+01
1.050300601202404797e+08,-5.002258516828695178e+01
1.050501002004007995e+08,-5.006271139190379671e+01
1.050701402805611193e+08,-5.012284032885898455e+01
1.050901803607214391e+08,-5.020289963673292988e+01
1.051102204408817589e+08,-5.030279308479845213e+01
1.051302605210420787e+08,-5.042240074677580708e+01
1.051503006012023985e+08,-5.056157924076045873e+01
1.051703406813627183e+08,-5.072016201565178051e+01
1.051903807615230531e+08,-5.089795968328183307e+01
1.052104208416833729e+08,-5.109476039531629254e+01
1.052304609218436927e+08,-5.131033026387956397e+01
1.052505010020040125e+08,-5.154441382473262934e+01
1.052705410821643323e+08,-5.179673454172141334e+01
1.052905811623246521e+08,-5.206699535110094956e+01
1.053106212424849719e+08,-5.235487924423573958e+01
1.053306613226452917e+08,-5.266004988707678791e+01
1.053507014028056115e+08,-5.298215227472118727e+01
1.053707414829659313e+08,-5.332081341927188589e+01
1.053907815631262511e+08,-5.367564306913285321e+01
1.054108216432865709e+08,-5.404623445779922264e+01
1.054308617234468907e+08,-5.443216508013298238e+01
1.054509018036072105e+08,-5.483299749405281887e+01
1.054709418837675303e+08,-5.524828014551149380e+01
1.054909819639278501e+08,-5.567754821458660075e+01
1.055110220440881699e+08,-5.612032448047016686e+01
1.055310621242485046e+08,-5.657612020310986622e+01
1.055511022044088244e+08,-5.704443601922677232e+01
1.055711422845691442e+08,-5.752476285042384774e+01
1.055911823647294641e+08,-5.801658282107698739e+01
1.056112224448897839e+08,-5.851937018370924193e+01
1.056312625250501037e+08,-5.903259224954631179e+01
1.056513026052104235e+08,-5.955571032196517223e+01
1.056713426853707433e+08,-6.008818063056654779e+01
1.056913827655310631e+08,-6.062945526362764070e+01
1.057114228456913829e+08,-6.117898309672413149e+01
1.057314629258517027e+08,-6.173621071535019666e+01
1.057515030060120225e+08,-6.230058332941067079e+01
1.057715430861723423e+08,-6.287154567751149870e+01
1.057915831663326621e+08,-6.344854291903271104e+01
1.058116232464929819e+08,-6.403102151203111703e+01
1.058316633266533017e+08,-6.461843007508893777e+01
1.058517034068136215e+08,-6.521022023129818024e+01
1.058717434869739413e+08,-6.580584743264867598e+01
1.058917835671342611e+08,-6.640477176317062913e+01
1.059118236472945958e+08,-6.700645871926897712e+01
1.059318637274549156e+08,-6.761037996577394438e+01
1.059519038076152354e+08,-6.821601406633483577e+01
1.059719438877755553e+08,-6.882284718686423730e+01
1.059919839679358751e+08,-6.943037377085337880e+01
1.060120240480961949e+08,-7.003809718547091734e+01
1.060320641282565147e+08,-7.064553033746190636e+01
1.060521042084168345e+08,-7.125219625796624712e+01
1.060721442885771543e+08,-7.185762865547999922e+01
1.060921843687374741e+08,-7.246137243628686520e+01
1.061122244488977939e+08,-7.306298419179159964e+01
1.061322645290581137e+08,-7.366203265229081865e+01
1.061523046092184335e+08,-7.425809910681975623e+01
1.061723446893787533e+08,-7.485077778881615984e+01
1.061923847695390731e+08,-7.543967622744244750e+01
1.062124248496993929e+08,-7.602441556450681048e+01
1.062324649298597127e+08,-7.660463083702046561e+01
1.062525050100200474e+08,-7.717997122552372957e+01
1.062725450901803672e+08,-7.775010026840189425e+01
1.062925851703406870e+08,-7.831469604251034866e+01
1.063126252505010068e+08,-7.887345131049931979e+01
1.063326653306613266e+08,-7.942607363532570730e+01
1.063527054108216465e+08,-7.997228546250988757e+01
1.063727454909819663e+08,-8.051182417077305331e+01
1.063927855711422861e+08,-8.104444209176196523e+01
1.064128256513026059e+08,-8.156990649963451290e+01
1.064328657314629257e+08,-8.208799957134255010e+01
1.064529058116232455e+08,-8.259851831850744475e+01
1.064729458917835653e+08,-8.310127449183700321e+01
1.064929859719438851e+08,-8.359609445908267844e+01
1.065130260521042049e+08,-8.408281905758099128e+01
1.065330661322645247e+08,-8.456130342246282794e+01
1.065531062124248445e+08,-8.503141679165125311e+01
1.065731462925851643e+08,-8.549304228879853440e+01
1.065931863727454841e+08,-8.594607668534081313e+01
1.066132264529058039e+08,-8.639043014287005917e+01
1.066332665330661386e+08,-8.682602593704180549e+01
1.066533066132264584e+08,-8.725280016424753171e+01
1.066733466933867782e+08,-8.767070143229685186e+01
1.066933867735470980e+08,-8.807969053634747070e+01
1.067134268537074178e+08,-8.847974012133377641e+01
1.067334669338677377e+08,-8.887083433213405215e+01
1.067535070140280575e+08,-8.925296845271195423e+01
1.067735470941883773e+08,-8.962614853545667870e+01
1.067935871743486971e+08,-8.999039102193201245e+01
1.068136272545090169e+08,-9.034572235622690073e+01
1.068336673346693367e+08,-9.069217859207942922e+01
1.068537074148296565e+08,-9.102980499492220190e+01
1.068737474949899763e+08,-9.135865563997109007e+01
1.068937875751502961e+08,-9.167879300744942839e+01
1.069138276553106159e+08,-9.199028757600915185e+01
1.069338677354709357e+08,-9.229321741537587798e+01
1.069539078156312704e+08,-9.258766777920978086e+01
1.069739478957915902e+08,-9.287373069913525114e+01
1.069939879759519100e+08,-9.315150458085732055e+01
1.070140280561122298e+08,-9.342109380323510948e+01
1.070340681362725496e+08,-9.368260832114825121e+01
1.070541082164328694e+08,-9.393616327294502355e+01
1.070741482965931892e+08,-9.418187859321869837e+01
1.070941883767535090e+08,-9.441987863161450889e+01
1.071142284569138288e+08,-9.465029177832478524e+01
1.071342685370741487e+08,-9.487325009688485977e+01
1.071543086172344685e+08,-9.508888896483740893e+01
1.071743486973947883e+08,-9.529734672278797802e+01
1.071943887775551081e+08,-9.549876433232944350e+01
1.072144288577154279e+08,-9.569328504326900031e+01
1.072344689378757477e+08,-9.588105407054723628e+01
1.072545090180360675e+08,-9.606221828119574013e+01
1.072745490981963873e+08,-9.623692589163691480e+01
1.072945891783567071e+08,-9.640532617558837103e+01
1.073146292585170269e+08,-9.656756918279356228e+01
1.073346693386773616e+08,-9.672380546876064500e+01
1.073547094188376814e+08,-9.687418583565295194e+01
1.073747494989980012e+08,-9.701886108443909507e+01
1.073947895791583210e+08,-9.715798177837163507e+01
1.074148296593186408e+08,-9.729169801783238825e+01
1.074348697394789606e+08,-9.742015922654742610e+01
1.074549098196392804e+08,-9.754351394914431239e+01
1.074749498997996002e+08,-9.766190965999389562e+01
1.074949899799599200e+08,-9.777549258325107928e+01
1.075150300601202399e+08,-9.788440752398209099e+01
1.075350701402805597e+08,-9.798879771024095930e+01
1.075551102204408795e+08,-9.808880464593433146e+01
1.075751503006011993e+08,-9.818456797429234939e+01
1.075951903807615191e+08,-9.827622535174289453e+01
1.076152304609218389e+08,-9.836391233196806638e+01
1.076352705410821587e+08,-9.844776225990528928e+01
1.076553106212424785e+08,-9.852790617543953999e+01
1.076753507014028132e+08,-9.860447272652017148e+01
1.076953907815631330e+08,-9.867758809142267751e+01
1.077154308617234528e+08,-9.874737590986676139e+01
1.077354709418837726e+08,-9.881395722269041926e+01
1.077555110220440924e+08,-9.887745041977433402e+01
1.077755511022044122e+08,-9.893797119590271905e+01
1.077955911823647320e+08,-9.899563251424284260e+01
1.078156312625250518e+08,-9.905054457712046201e+01
1.078356713426853716e+08,-9.910281480376696095e+01
1.078557114228456914e+08,-9.915254781471131196e+01
1.078757515030060112e+08,-9.919984542249069648e+01
1.078957915831663311e+08,-9.924480662835337341e+01
1.079158316633266509e+08,-9.928752762462964654e+01
1.079358717434869707e+08,-9.932810180244891285e+01
1.079559118236472905e+08,-9.936661976448459654e+01
1.079759519038076103e+08,-9.940316934241261038e+01
1.079959919839679301e+08,-9.943783561877418720e+01
1.080160320641282499e+08,-9.947070095293949521e+01
1.080360721442885697e+08,-9.950184501087478850e+01
1.080561122244489044e+08,-9.953134479842255189e+01
1.080761523046092242e+08,-9.955927469781144623e+01
1.080961923847695440e+08,-9.958570650712098882e+01
1.081162324649298638e+08,-9.961070948243349221e+01
1.081362725450901836e+08,-9.963435038241482289e+01
1.081563126252505034e+08,-9.965669351507426654e+01
1.081763527054108232e+08,-9.967780078646279662e+01
1.081963927855711430e+08,-9.969773175107823704e+01
1.082164328657314628e+08,-9.971654366375555867e+01
1.082364729458917826e+08,-9.973429153282981474e+01
1.082565130260521024e+08,-9.975102817436892622e+01
1.082765531062124223e+08,-9.976680426728337636e+01
1.082965931863727421e+08,-9.978166840912923874e+01
1.083166332665330619e+08,-9.979566717243082508e+01
1.083366733466933817e+08,-9.980884516135864715e+01
1.083567134268537015e+08,-9.982124506860803592e+01
1.083767535070140362e+08,-9.983290773233296989e+01
1.083967935871743560e+08,-9.984387219299868832e+01
1.084168336673346758e+08,-9.985417575002639978e+01
1.084368737474949956e+08,-9.986385401811109830e+01
1.084569138276553154e+08,-9.987294098310330526e+01
1.084769539078156352e+08,-9.988146905735304415e+01
1.084969939879759550e+08,-9.988946913442319442e+01
1.085170340681362748e+08,-9.989697064308676033e+01
1.085370741482965946e+08,-9.990400160053049206e+01
1.085571142284569144e+08,-9.991058866469479938e+01
1.085771543086172342e+08,-9.991675718568664877e+01
1.085971943887775540e+08,-9.992253125620923981e+01
1.086172344689378738e+08,-9.992793376095856672e+01
1.086372745490981936e+08,-9.993298642494349338e+01
1.086573146292585135e+08,-9.993770986069137052e+01
1.086773547094188333e+08,-9.994212361430766123e+01
1.086973947895791531e+08,-9.994624621036247447e+01
1.087174348697394729e+08,-9.995009519558259115e+01
1.087374749498997927e+08,-9.995368718133232733e+01
1.087575150300601125e+08,-9.995703788487050190e+01
1.087775551102204472e+08,-9.996016216937563570e+01
1.087975951903807670e+08,-9.996307408273500528e+01
1.088176352705410868e+08,-9.996578689509699700e+01
1.088376753507014066e+08,-9.996831313518958950e+01
1.088577154308617264e+08,-9.997066462541083354e+01
1.088777555110220462e+08,-9.997285251570019682e+01
1.088977955911823660e+08,-9.997488731620222779e+01
1.089178356713426858e+08,-9.997677892873642236e+01
1.089378757515030056e+08,-9.997853667708946546e+01
1.089579158316633254e+08,-9.998016933614765378e+01
1.089779559118236452e+08,-9.998168515988975003e+01
1.089979959919839650e+08,-9.998309190826124393e+01
1.090180360721442848e+08,-9.998439687295322642e+01
1.090380761523046046e+08,-9.998560690210965163e+01
1.090581162324649245e+08,-9.998672842398818261e+01
1.090781563126252443e+08,-9.998776746960065509e+01
1.090981963927855790e+08,-9.998872969435979030e+01
1.091182364729458988e+08,-9.998962039875954133e+01
1.091382765531062186e+08,-9.999044454811689775e+01
1.091583166332665384e+08,-9.999120679140327184e+01
1.091783567134268582e+08,-9.999191147919390232e+01
1.091983967935871780e+08,-9.999256268076373999e+01
1.092184368737474978e+08,-9.999316420035843578e+01
1.092384769539078176e+08,-9.999371959266896681e+01
1.092585170340681374e+08,-9.999423217753802362e+01
1.092785571142284572e+08,-9.999470505392665132e+01
1.092985971943887770e+08,-9.999514111316875642e+01
1.093186372745490968e+08,-9.999554305154096312e+01
1.093386773547094166e+08,-9.999591338217510383e+01
1.093587174348697364e+08,-9.999625444633976201e+01
1.093787575150300562e+08,-9.999656842411727098e+01
1.093987975951903760e+08,-9.999685734450147834e+01
1.094188376753506958e+08,-9.999712309494147178e+01
1.094388777555110157e+08,-9.999736743035576580e+01
1.094589178356713355e+08,-9.999759198164053942e+01
1.094789579158316553e+08,-9.999779826369525892e+01
1.094989979959919900e+08,-9.999798768298803964e+01
1.095190380761523098e+08,-9.999816154468274476e+01
1.095390781563126296e+08,-9.999832105934865467e+01
1.095591182364729494e+08,-9.999846734927349701e+01
1.095791583166332692e+08,-9.999860145439926384e+01
1.095991983967935890e+08,-9.999872433790008586e+01
1.096192384769539088e+08,-9.999883689142029652e+01
1.096392785571142286e+08,-9.999893993999060626e+01
1.096593186372745484e+08,-9.999903424663916951e+01
1.096793587174348682e+08,-9.999912051671385882e+01
1.096993987975951880e+08,-9.999919940193152001e+01
1.097194388777555078e+08,-9.999927150416895927e+01
1.097394789579158276e+08,-9.999933737901031350e+01
1.097595190380761474e+08,-9.999939753906416229e+01
1.097795591182364672e+08,-9.999945245706372532e+01
1.097995991983968019e+08,-9.999950256876259402e+01
1.098196392785571218e+08,-9.999954827563779247e+01
1.098396793587174416e+08,-9.999958994741162144e+01
1.098597194388777614e+08,-9.999962792440310011e+01
1.098797595190380812e+08,-9.999966251971912357e+01
1.098997995991984010e+08,-9.999969402129524099e+01
1.099198396793587208e+08,-9.999972269379520640e+01
1.099398797595190406e+08,-9.999974878037811266e+01
1.099599198396793604e+08,-9.999977250434135101e+01
1.099799599198396802e+08,-9.999979407064732584e+01
1.100000000000000000e+08,-9.999981366734139954e+01
